id,filtered_words,features,label_index
F043,"['collection', 'tell', 'parent', 'foreign.', 'occur', 'safe', 'article', 'subject', 'west', 'here.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1702,1850,1921,3486,3822,4921,5085,5850,7008,7281,7642,7936,8209,8338,8655,9932],[0.691153161953081,4.137164559405029,3.7316994512968646,4.270695952029551,2.849310271098391,5.523458920524919,2.849310271098391,3.2721671219184243,0.691153161953081,5.523458920524919,0.6753425559264385,4.607168188650764,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551,3.7316994512968646])",0.0
F097,"['remain', 'course', 'including', 'money.', 'government', 'war', 'main', 'family', 'establish', 'number', 'exactly.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[25,160,503,1637,2259,2923,3486,3652,4921,5205,5850,7281,7334,7936,8297,8338,8519,8719],[5.523458920524919,5.523458920524919,0.691153161953081,4.137164559405029,2.7200985396183848,4.42484663185681,2.849310271098391,4.137164559405029,2.849310271098391,4.607168188650764,0.691153161953081,0.6753425559264385,4.137164559405029,0.691153161953081,4.42484663185681,0.691153161953081,4.607168188650764,4.42484663185681])",0.0
R014,"['situation', 'race', 'cell', 'hard', 'score', 'best', 'should.', 'discuss', 'really', 'second', 'everything.', 'human', 'produce', 'important', 'mouth', 'staff.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[320,454,763,1648,1927,1967,3136,3210,3614,4112,4442,4506,4687,5125,7066,7497,8303,9073,9256,9462],[4.137164559405029,3.5085558999826545,4.270695952029551,4.137164559405029,3.8187108282864943,4.830311739964974,3.8187108282864943,3.8187108282864943,1.374354027146883,4.42484663185681,5.523458920524919,0.691153161953081,0.691153161953081,4.137164559405029,2.8844015909096608,4.137164559405029,4.270695952029551,5.117993812416755,4.270695952029551,0.691153161953081])",1.0
F005,"['better', 'wonder', 'people', 'garden.', 'true', 'audience', 'assume.', 'senior', 'plan', 'figure', 'notice', 'also.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1312,1525,2543,2918,4110,4144,4263,4723,5850,6123,7188,7281,7432,7936,8121,8338,8550,9676],[0.691153161953081,3.914021008090819,4.137164559405029,3.577548771469606,3.0385522707369192,4.42484663185681,3.7316994512968646,5.117993812416755,4.607168188650764,0.691153161953081,4.019381523748645,4.42484663185681,0.6753425559264385,4.830311739964974,0.691153161953081,5.117993812416755,0.691153161953081,5.523458920524919,3.0385522707369192])",0.0
R234,"['none', 'final', 'sit', 'quickly', 'account.', 'join', 'hard', 'big', 'phone.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1653,3048,3391,3614,4506,4687,5125,6946,7066,8952,9109,9211,9462,9831],[4.019381523748645,4.42484663185681,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,2.8844015909096608,4.019381523748645,5.523458920524919,5.117993812416755,0.691153161953081,4.019381523748645])",1.0
F143,"['condition', 'together.', 'congress', 'create', 'water', 'one', 'risk', 'she.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,815,1404,1733,2589,3225,5328,5850,7281,7936,8338,8728,8794],[0.691153161953081,2.958509563063383,4.607168188650764,4.019381523748645,5.523458920524919,4.019381523748645,5.117993812416755,3.5085558999826545,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,3.6516567436233283,4.137164559405029])",0.0
R073,"['difficult', 'task', 'add', 'film', 'particularly', 'trip.', 'enter', 'support', 'color', 'child.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1655,1712,3614,4506,4687,5003,6443,6865,7435,8217,8451,9034,9144,9462,9832,9887],[4.830311739964974,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,3.914021008090819,3.8187108282864943,5.117993812416755,3.8187108282864943,4.270695952029551,3.577548771469606,2.8844015909096608,2.7826188965997183,0.691153161953081,5.117993812416755,3.914021008090819])",1.0
R239,"['effort', 'debate', 'address.', 'want', 'degree', 'memory.', 'mr', 'finally', 'relationship', 'clearly', 'step', 'glass', 'finish.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[1259,1558,1817,2647,3614,4260,4506,4687,5047,5726,6079,6932,7688,7712,8238,8276,9462,9943],[4.137164559405029,4.607168188650764,4.137164559405029,3.914021008090819,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,2.6902455764687034,3.8187108282864943,4.830311739964974,4.830311739964974,4.830311739964974,4.830311739964974,4.019381523748645,4.137164559405029,0.691153161953081,4.607168188650764])",1.0
F181,"['west', 'record', 'create', 'method', 'right', 'they.', 'far', 'walk', 'area', 'alone.', 'class', 'authority', 'finally', 'land.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1176,1404,1777,1790,1817,4007,4158,4347,5085,5649,5850,6015,6142,7281,7936,8338,9123,9925],[0.691153161953081,2.958509563063383,4.270695952029551,4.019381523748645,5.117993812416755,4.137164559405029,4.137164559405029,4.137164559405029,4.019381523748645,4.830311739964974,3.2721671219184243,4.137164559405029,0.691153161953081,4.270695952029551,4.270695952029551,0.6753425559264385,0.691153161953081,0.691153161953081,5.523458920524919,5.117993812416755])",0.0
R138,"['firm', 'time', 'west', 'fund.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[3556,3614,4506,4687,5085,6623,8157,8894,9462],[2.8844015909096608,0.6871770135734415,0.691153161953081,0.691153161953081,3.2721671219184243,4.607168188650764,4.137164559405029,4.42484663185681,0.691153161953081])",1.0
R172,"['strong', 'hope', 'piece', 'east', 'daughter', 'summer', 'maybe.', 'someone', 'mind', 'party', 'attention', 'election', 'miss', 'tax.', 'sell', 'difficult', 'success', 'cost', 'start', 'hot', 'end.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[132,1071,1379,1712,2875,2996,3133,3144,3184,3614,3671,4485,4490,4506,4529,4687,4959,6000,6355,6576,7623,9034,9144,9462,9481,9693,9828],[4.137164559405029,3.8187108282864943,4.270695952029551,4.270695952029551,4.607168188650764,3.7316994512968646,4.42484663185681,3.8187108282864943,2.6902455764687034,0.6871770135734415,4.270695952029551,3.5085558999826545,4.137164559405029,0.691153161953081,4.830311739964974,0.691153161953081,4.830311739964974,4.270695952029551,4.270695952029551,3.8187108282864943,3.6516567436233283,2.8844015909096608,2.7826188965997183,0.691153161953081,4.270695952029551,4.830311739964974,4.42484663185681])",1.0
R143,"['direction', 'rule', 'across.', 'possible', 'bring', 'wall', 'suggest', 'write', 'prevent.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[343,2338,3057,3614,4506,4687,5445,5627,6100,6404,6944,7816,8554,9462],[3.8187108282864943,5.117993812416755,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,5.117993812416755,4.019381523748645,3.6516567436233283,2.8154087194227095,4.42484663185681,4.137164559405029,0.691153161953081])",1.0
F166,"['field', 'social', 'since', 'main', 'increase', 'never.', 'within', 'responsibility', 'social', 'method.', 'save', 'plan', 'republican', 'town.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,823,1208,1637,3184,3502,4520,4616,5850,6123,6278,6287,7040,7074,7281,7936,7963,8338,8463,9817],[0.691153161953081,8.541391904059102,2.8844015909096608,4.137164559405029,2.6902455764687034,4.42484663185681,4.270695952029551,4.270695952029551,0.691153161953081,4.019381523748645,5.523458920524919,3.7316994512968646,5.523458920524919,3.577548771469606,0.6753425559264385,0.691153161953081,4.607168188650764,0.691153161953081,4.830311739964974,3.6516567436233283])",0.0
R003,"['deal', 'work', 'movement', 'leave', 'forget', 'this.', 'price', 'today', 'east', 'really', 'size.', 'member', 'wonder.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1433,1738,2913,3614,4112,4506,4687,4963,4991,5294,5432,6532,6576,6790,7146,8509,9462,9527,9806],[4.137164559405029,4.019381523748645,3.914021008090819,0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,5.523458920524919,2.7508701982851385,3.8187108282864943,2.7200985396183848,5.523458920524919,3.8187108282864943,4.607168188650764,4.019381523748645,5.117993812416755,0.691153161953081,4.607168188650764,4.270695952029551])",1.0
R167,"['second', 'assume', 'best', 'look', 'ago', 'race', 'information.', 'rule', 'across', 'also', 'husband.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[343,454,763,821,1896,2059,2664,3614,3792,4506,4687,5955,7074,9142,9256,9462,9939],[3.8187108282864943,3.5085558999826545,4.270695952029551,2.849310271098391,4.270695952029551,2.60568818844064,4.137164559405029,0.6871770135734415,3.4440173788450834,0.691153161953081,0.691153161953081,4.830311739964974,3.577548771469606,5.117993812416755,4.270695952029551,0.691153161953081,3.577548771469606])",1.0
R183,"['gas', 'cost', 'talk', 'magazine', 'car', 'mean', 'number.', 'west', 'community', 'kid', 'ten', 'court.', 'soon', 'born', 'family', 'skill', 'return', 'laugh', 'chair.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[481,635,821,909,1041,1584,2059,3614,3674,3723,4490,4506,4687,4702,5085,5607,7098,8174,8297,8413,8925,9462,9545,9968],[4.830311739964974,4.019381523748645,2.849310271098391,3.7316994512968646,4.137164559405029,5.523458920524919,2.60568818844064,0.6871770135734415,4.830311739964974,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,6.544334243836849,4.270695952029551,3.914021008090819,3.914021008090819,4.42484663185681,3.5085558999826545,4.019381523748645,0.691153161953081,4.42484663185681,4.607168188650764])",1.0
R238,"['night', 'natural', 'fight', 'focus', 'road.', 'space', 'successful', 'suddenly', 'design', 'fire.', 'father', 'development', 'third', 'stuff', 'phone', 'physical.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1116,1626,1800,1831,2227,2526,2871,3614,3922,3931,4506,4687,4988,5659,5854,6869,7722,8581,8771,9188,9462],[2.5530444549552183,5.523458920524919,4.270695952029551,3.7316994512968646,5.523458920524919,2.7200985396183848,4.019381523748645,4.019381523748645,0.6871770135734415,4.137164559405029,3.7316994512968646,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,4.42484663185681,4.42484663185681,4.137164559405029,4.019381523748645,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
R041,"['state', 'cell', 'table', 'hit.', 'race', 'method', 'direction', 'start', 'prove', 'home.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[454,885,1808,2996,3210,3556,3614,3931,4506,4687,5214,5861,6015,8554,9462],[3.5085558999826545,5.117993812416755,4.607168188650764,3.7316994512968646,3.8187108282864943,2.8844015909096608,0.6871770135734415,3.7316994512968646,0.691153161953081,0.691153161953081,3.914021008090819,4.830311739964974,4.270695952029551,4.137164559405029,0.691153161953081])",1.0
F237,"['kitchen', 'wrong', 'test', 'eye', 'development', 'player.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,756,1341,2259,2263,2871,5850,6512,6586,7281,7936,8338,9813],[0.691153161953081,4.270695952029551,5.117993812416755,2.7200985396183848,4.607168188650764,4.019381523748645,0.691153161953081,3.914021008090819,3.8187108282864943,0.6753425559264385,0.691153161953081,0.691153161953081,2.997730276216664])",0.0
R086,"['south', 'mrs', 'must', 'produce.', 'whether', 'four', 'interview', 'power', 'conference.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1023,1243,1898,3056,3406,3614,4506,4687,4816,6035,7066,9462,9751,9927],[4.42484663185681,4.270695952029551,4.607168188650764,4.830311739964974,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,3.5085558999826545,3.7316994512968646,2.8844015909096608,0.691153161953081,4.137164559405029,5.117993812416755])",1.0
R240,"['decision', 'close', 'happen.', 'perform', 'message', 'discuss', 'house.', 'full', 'military', 'thus', 'meeting', 'medical', 'sound.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[20,1098,2193,2715,3497,3614,3756,4506,4687,5401,5684,5877,6235,6944,8268,8897,9462],[4.137164559405029,4.270695952029551,3.914021008090819,4.270695952029551,4.137164559405029,1.374354027146883,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,3.914021008090819,4.270695952029551,5.523458920524919,2.8154087194227095,4.019381523748645,4.830311739964974,0.691153161953081])",1.0
R133,"['factor', 'million', 'ball', 'degree', 'billion', 'anything', 'receive.', 'food', 'carry', 'deal', 'recently', 'american.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[258,454,1433,1770,2034,2114,2687,3614,4506,4687,5511,6219,7492,8651,8653,9462,9561,9943],[4.019381523748645,3.5085558999826545,4.137164559405029,2.920769235080536,4.607168188650764,4.830311739964974,4.830311739964974,0.6871770135734415,0.691153161953081,0.691153161953081,4.830311739964974,3.0811118851557153,4.019381523748645,4.830311739964974,3.7316994512968646,0.691153161953081,4.270695952029551,4.607168188650764])",1.0
F044,"['phone', 'professional', 'represent', 'fire.', 'plant', 'receive', 'car', 'industry', 'half', 'open', 'early.', 'probably', 'oil', 'nothing', 'performance', 'water.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1626,1780,2155,2297,3010,3674,3753,3973,4292,4377,4617,5783,5850,5854,6035,7244,7281,7936,8338,8717,9351],[0.691153161953081,4.270695952029551,3.8187108282864943,4.830311739964974,4.607168188650764,4.830311739964974,4.830311739964974,5.523458920524919,4.830311739964974,4.270695952029551,2.60568818844064,4.607168188650764,3.914021008090819,0.691153161953081,4.42484663185681,3.7316994512968646,3.8187108282864943,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029,3.8187108282864943])",0.0
F125,"['institution', 'course', 'writer', 'benefit.', 'none', 'seek', 'special', 'even.', 'miss', 'eat', 'choose', 'professor', 'network', 'firm.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[171,503,1055,1071,1840,2259,2543,2551,3243,3652,5850,6906,7177,7276,7281,7936,8338,9152,9706,9813,9831],[3.914021008090819,0.691153161953081,4.137164559405029,3.8187108282864943,4.830311739964974,2.7200985396183848,3.577548771469606,5.117993812416755,3.6516567436233283,4.137164559405029,0.691153161953081,4.830311739964974,4.607168188650764,3.914021008090819,0.6753425559264385,0.691153161953081,0.691153161953081,4.607168188650764,4.137164559405029,2.997730276216664,4.019381523748645])",0.0
F165,"['rise', 'million', 'interview', 'many', 'stay', 'tend', 'condition.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[433,503,1810,3892,4816,5188,5850,6035,6747,7281,7723,7936,8338,8651],[3.914021008090819,0.691153161953081,4.019381523748645,2.5530444549552183,3.5085558999826545,4.607168188650764,0.691153161953081,3.7316994512968646,2.5530444549552183,0.6753425559264385,4.830311739964974,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F137,"['culture', 'national', 'two', 'high.', 'eye', 'decision', 'person', 'affect.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1341,2193,2918,3249,4728,5692,5850,7281,7910,7936,8094,8338,8645,9676],[0.691153161953081,5.117993812416755,3.914021008090819,3.0385522707369192,3.4440173788450834,4.270695952029551,5.523458920524919,0.691153161953081,0.6753425559264385,4.137164559405029,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029,3.0385522707369192])",0.0
R088,"['manager', 'evidence', 'fight', 'reach', 'whatever', 'cup', 'manage.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1652,2054,2483,2526,3059,3614,4506,4687,7066,7695,8386,9462],[4.830311739964974,4.137164559405029,5.117993812416755,4.019381523748645,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,2.8844015909096608,4.137164559405029,4.607168188650764,0.691153161953081])",1.0
R169,"['sort', 'add', 'game', 'story', 'say', 'think.', 'loss', 'authority', 'line', 'politics', 'opportunity', 'entire.', 'measure', 'official', 'we.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[528,656,1020,1176,1182,1948,2227,2412,3614,4506,4687,5329,5720,5862,5887,6855,6976,8485,8975,9462,9887],[4.42484663185681,4.830311739964974,2.5530444549552183,4.270695952029551,4.137164559405029,3.914021008090819,2.7200985396183848,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.019381523748645,4.019381523748645,3.8187108282864943,4.270695952029551,4.830311739964974,4.019381523748645,4.607168188650764,0.691153161953081,3.914021008090819])",1.0
R193,"['tell', 'join', 'woman', 'tonight', 'evening', 'large', 'direction.', 'new', 'meeting', 'court', 'image', 'ask.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[20,585,1020,1850,2227,2609,3389,3614,4506,4563,4568,4687,5286,5303,7022,8952,9462,9547],[4.137164559405029,4.137164559405029,2.5530444549552183,3.7316994512968646,2.7200985396183848,5.523458920524919,3.914021008090819,0.6871770135734415,0.691153161953081,4.830311739964974,4.607168188650764,0.691153161953081,4.607168188650764,3.8187108282864943,3.914021008090819,4.019381523748645,0.691153161953081,5.117993812416755])",1.0
F247,"['half', 'government', 'institution', 'public', 'fight', 'official.', 'window', 'back', 'senior', 'experience', 'case.', 'necessary', 'wall', 'author', 'event.', 'society', 'fast', 'former', 'that.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[327,503,1208,1770,1780,2259,2403,2526,3184,3243,3635,4144,4160,5279,5382,5850,6404,6508,6752,7281,7936,7979,8338,8430,9263,9350],[4.607168188650764,0.691153161953081,2.8844015909096608,2.920769235080536,3.8187108282864943,2.7200985396183848,3.8187108282864943,4.019381523748645,2.6902455764687034,3.6516567436233283,3.914021008090819,3.7316994512968646,4.270695952029551,5.523458920524919,4.830311739964974,0.691153161953081,3.6516567436233283,4.607168188650764,5.117993812416755,0.6753425559264385,0.691153161953081,3.8187108282864943,0.691153161953081,4.607168188650764,4.137164559405029,4.270695952029551])",0.0
R179,"['miss', 'site', 'home', 'nature.', 'tough', 'defense', 'part', 'nature', 'strong.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[278,1020,1071,2227,3365,3543,3611,3614,4506,4687,5447,5891,8346,8740,9462],[5.523458920524919,2.5530444549552183,3.8187108282864943,2.7200985396183848,4.137164559405029,4.137164559405029,4.607168188650764,0.6871770135734415,0.691153161953081,0.691153161953081,3.577548771469606,3.8187108282864943,4.830311739964974,4.42484663185681,0.691153161953081])",1.0
F138,"['truth', 'daughter', 'item', 'receive.', 'five', 'truth', 'serious', 'institution', 'specific', 'enter.', 'goal', 'goal', 'control', 'tv', 'available.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1117,1208,1916,2059,2066,2069,2481,2687,3243,4547,5089,5268,5850,5974,7281,7623,7936,8338,9876],[0.691153161953081,3.7316994512968646,2.8844015909096608,4.019381523748645,2.60568818844064,2.7508701982851385,7.828042016181638,4.830311739964974,4.830311739964974,3.6516567436233283,4.42484663185681,7.463398902593729,4.830311739964974,0.691153161953081,3.914021008090819,0.6753425559264385,3.6516567436233283,0.691153161953081,0.691153161953081,2.7508701982851385])",0.0
R017,"['break', 'go', 'quite', 'inside', 'former.', 'role', 'national', 'common', 'job', 'cup.', 'treat', 'anyone', 'prevent', 'house', 'ten', 'condition.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[557,666,668,3252,3350,3614,4506,4687,5085,5836,6056,6332,6451,6944,7723,7910,8750,9066,9300,9401,9462],[4.607168188650764,4.270695952029551,4.830311739964974,4.137164559405029,4.019381523748645,0.6871770135734415,0.691153161953081,0.691153161953081,3.2721671219184243,3.914021008090819,4.137164559405029,4.270695952029551,4.270695952029551,2.8154087194227095,4.830311739964974,4.137164559405029,4.607168188650764,4.270695952029551,4.42484663185681,5.523458920524919,0.691153161953081])",1.0
F090,"['line', 'fast', 'despite', 'never', 'just.', 'father', 'prepare', 'community', 'clearly', 'per.', 'offer', 'strategy', 'thus', 'stuff', 'hold', 'interesting.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[109,281,503,1182,1208,1236,1301,1457,1800,2286,2291,2389,2958,3184,5684,5850,7281,7722,7936,8174,8238,8338,9263],[4.830311739964974,5.117993812416755,0.691153161953081,4.137164559405029,2.8844015909096608,5.523458920524919,3.914021008090819,5.117993812416755,3.7316994512968646,4.270695952029551,4.830311739964974,3.7316994512968646,4.607168188650764,2.6902455764687034,3.914021008090819,0.691153161953081,0.6753425559264385,4.137164559405029,0.691153161953081,3.914021008090819,4.019381523748645,0.691153161953081,4.137164559405029])",0.0
F222,"['teacher', 'create', 'poor', 'bank', 'stock', 'knowledge', 'growth.', 'behind', 'message', 'nearly', 'movement.', 'lose', 'instead', 'worker', 'republican', 'couple', 'area.', 'side', 'early', 'per', 'store', 'position.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[298,503,793,1208,1404,1819,2676,2715,2866,3184,4092,4105,4346,4395,4422,4527,4616,5850,7184,7281,7702,7864,7936,8103,8338,8708,8982,9034,9781],[4.42484663185681,0.691153161953081,4.137164559405029,2.8844015909096608,4.019381523748645,4.830311739964974,4.42484663185681,4.270695952029551,4.607168188650764,2.6902455764687034,4.830311739964974,5.523458920524919,4.42484663185681,5.523458920524919,3.7316994512968646,3.7316994512968646,4.270695952029551,0.691153161953081,4.830311739964974,0.6753425559264385,4.270695952029551,4.019381523748645,0.691153161953081,4.42484663185681,0.691153161953081,4.607168188650764,4.270695952029551,2.8844015909096608,4.270695952029551])",0.0
R114,"['keep', 'investment', 'wish', 'marriage', 'should.', 'return', 'rate', 'remember', 'read.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[253,320,495,635,821,1562,2059,3614,4506,4687,5685,6229,9459,9462,9594],[3.8187108282864943,4.137164559405029,4.270695952029551,4.019381523748645,2.849310271098391,4.830311739964974,2.60568818844064,0.6871770135734415,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681,5.117993812416755,0.691153161953081,4.42484663185681])",1.0
F235,"['determine', 'simple', 'reflect.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,2913,3486,4921,5850,7281,7734,7936,8338,8634],[0.691153161953081,3.914021008090819,2.849310271098391,2.849310271098391,0.691153161953081,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
F185,"['everything', 'administration', 'compare', 'old', 'test', 'community.', 'nation', 'price', 'watch', 'own.', 'mouth', 'decide', 'market', 'admit', 'hospital.', 'dinner', 'low', 'hour', 'national', 'old', 'across.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,527,934,1738,2240,2657,2708,4014,4377,4959,5185,5627,5850,6586,7083,7281,7497,7813,7910,7936,8293,8338,8411,8714,9156,9246],[0.691153161953081,4.42484663185681,4.830311739964974,4.019381523748645,4.42484663185681,3.8187108282864943,3.5085558999826545,4.270695952029551,2.60568818844064,4.830311739964974,4.607168188650764,5.117993812416755,0.691153161953081,3.8187108282864943,7.155097542939212,0.6753425559264385,4.137164559405029,5.117993812416755,4.137164559405029,0.691153161953081,3.8187108282864943,0.691153161953081,3.3262343431887,4.42484663185681,3.914021008090819,3.914021008090819])",0.0
F221,"['stock', 'threat.', 'bank', 'perhaps', 'continue', 'society', 'value', 'situation', 'decade.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[327,503,743,793,997,1259,2918,3136,3475,5850,7281,7403,7936,8338,8982,9676],[4.607168188650764,0.691153161953081,4.607168188650764,4.137164559405029,5.117993812416755,4.137164559405029,3.0385522707369192,3.8187108282864943,5.117993812416755,0.691153161953081,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,3.0385522707369192])",0.0
F054,"['green', 'although', 'economic', 'operation', 'blood.', 'develop', 'material', 'onto', 'compare', 'play', 'threat', 'but.', 'even', 'care', 'moment', 'drug', 'throw.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,551,1241,2173,3231,3401,3892,4319,4349,5310,5850,5922,6406,6747,7281,7779,7860,7936,8070,8338,8927,9144,9207,9246],[0.691153161953081,4.019381523748645,3.4440173788450834,4.830311739964974,4.607168188650764,3.7316994512968646,2.5530444549552183,3.5085558999826545,5.117993812416755,4.137164559405029,0.691153161953081,4.830311739964974,4.270695952029551,2.5530444549552183,0.6753425559264385,3.3262343431887,2.958509563063383,0.691153161953081,4.137164559405029,0.691153161953081,5.117993812416755,2.7826188965997183,5.117993812416755,3.914021008090819])",0.0
R000,"['follow', 'rate', 'management', 'education', 'rich', 'whose.', 'rich', 'beyond', 'rich', 'cup', 'change.', 'assume', 'sea', 'record.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[253,924,1241,1770,2059,2664,3059,3614,4506,4687,5530,6212,6219,6383,8900,9367,9462,9617],[3.8187108282864943,5.523458920524919,3.4440173788450834,2.920769235080536,2.60568818844064,4.137164559405029,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,5.117993812416755,11.456132484859483,3.0811118851557153,4.830311739964974,4.270695952029551,3.6516567436233283,0.691153161953081,4.607168188650764])",1.0
R178,"['happen', 'financial', 'doctor.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[3614,4506,4687,4704,4991,5432,7229,7407,9462],[0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,2.7508701982851385,2.7200985396183848,4.830311739964974,4.42484663185681,0.691153161953081])",1.0
F006,"['western', 'create', 'debate.', 'detail', 'body', 'wind', 'modern.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[78,503,524,841,1143,1404,2558,3479,4377,5850,7281,7936,8338],[5.117993812416755,0.691153161953081,3.4440173788450834,4.42484663185681,4.270695952029551,4.019381523748645,3.914021008090819,4.830311739964974,2.60568818844064,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
F174,"['hotel', 'appear', 'need', 'according', 'add.', 'better', 'never', 'analysis', 'watch', 'section.', 'something', 'data', 'whose', 'anyone', 'none', 'produce.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[281,503,666,1133,1296,1695,2543,2663,2708,3892,5850,6537,6747,7281,7564,7936,8182,8338,8344,9539,9826,9831,9927],[5.117993812416755,0.691153161953081,4.270695952029551,4.607168188650764,4.137164559405029,4.830311739964974,3.577548771469606,3.914021008090819,3.5085558999826545,2.5530444549552183,0.691153161953081,4.137164559405029,2.5530444549552183,0.6753425559264385,4.019381523748645,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,4.137164559405029,4.019381523748645,4.019381523748645,5.117993812416755])",0.0
R009,"['style', 'hear', 'poor', 'without', 'run', 'technology.', 'look', 'organization', 'hope.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[266,1364,3556,3614,4043,4506,4687,4842,8000,8103,8893,9462,9918,9939],[4.607168188650764,4.270695952029551,2.8844015909096608,0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,4.42484663185681,3.6516567436233283,0.691153161953081,4.830311739964974,3.577548771469606])",1.0
